# wavelength (nm), cross section(cm^2)
2.987000e+02, 4.209144e-19
2.988000e+02, 4.201628e-19
2.989000e+02, 4.170057e-19
2.990000e+02, 4.104474e-19
2.991000e+02, 4.021094e-19
2.992000e+02, 3.935674e-19
2.993000e+02, 3.845050e-19
2.994000e+02, 3.752976e-19
2.995000e+02, 3.673727e-19
2.996000e+02, 3.604282e-19
2.997000e+02, 3.542411e-19
2.998000e+02, 3.502176e-19
2.999000e+02, 3.476269e-19
3.000000e+02, 3.454711e-19
3.001000e+02, 3.416052e-19
3.002000e+02, 3.373625e-19
3.003000e+02, 3.337014e-19
3.004000e+02, 3.295566e-19
3.005000e+02, 3.268956e-19
3.006000e+02, 3.241359e-19
3.007000e+02, 3.203052e-19
3.008000e+02, 3.148744e-19
3.009000e+02, 3.077351e-19
3.010000e+02, 3.003607e-19
3.011000e+02, 2.931340e-19
3.012000e+02, 2.867207e-19
3.013000e+02, 2.812932e-19
3.014000e+02, 2.772054e-19
3.015000e+02, 2.743557e-19
3.016000e+02, 2.714097e-19
3.017000e+02, 2.691174e-19
3.018000e+02, 2.680025e-19
3.019000e+02, 2.671063e-19
3.020000e+02, 2.655363e-19
3.021000e+02, 2.623722e-19
3.022000e+02, 2.588549e-19
3.023000e+02, 2.557342e-19
3.024000e+02, 2.518201e-19
3.025000e+02, 2.465829e-19
3.026000e+02, 2.413571e-19
3.027000e+02, 2.362900e-19
3.028000e+02, 2.312608e-19
3.029000e+02, 2.265123e-19
3.030000e+02, 2.214320e-19
3.031000e+02, 2.171648e-19
3.032000e+02, 2.140030e-19
3.033000e+02, 2.116628e-19
3.034000e+02, 2.101370e-19
3.035000e+02, 2.080358e-19
3.036000e+02, 2.058448e-19
3.037000e+02, 2.043264e-19
3.038000e+02, 2.035755e-19
3.039000e+02, 2.037262e-19
3.040000e+02, 2.037774e-19
3.041000e+02, 2.025457e-19
3.042000e+02, 1.995335e-19
3.043000e+02, 1.955423e-19
3.044000e+02, 1.919012e-19
3.045000e+02, 1.889207e-19
3.046000e+02, 1.856113e-19
3.047000e+02, 1.812577e-19
3.048000e+02, 1.763565e-19
3.049000e+02, 1.717180e-19
3.050000e+02, 1.675373e-19
3.051000e+02, 1.636737e-19
3.052000e+02, 1.602954e-19
3.053000e+02, 1.574049e-19
3.054000e+02, 1.549256e-19
3.055000e+02, 1.533284e-19
3.056000e+02, 1.530620e-19
3.057000e+02, 1.535366e-19
3.058000e+02, 1.533694e-19
3.059000e+02, 1.523028e-19
3.060000e+02, 1.505417e-19
3.061000e+02, 1.490488e-19
3.062000e+02, 1.492219e-19
3.063000e+02, 1.497021e-19
3.064000e+02, 1.484417e-19
3.065000e+02, 1.455414e-19
3.066000e+02, 1.418985e-19
3.067000e+02, 1.387095e-19
3.068000e+02, 1.363860e-19
3.069000e+02, 1.340507e-19
3.070000e+02, 1.306201e-19
3.071000e+02, 1.264606e-19
3.072000e+02, 1.222743e-19
3.073000e+02, 1.189028e-19
3.074000e+02, 1.165248e-19
3.075000e+02, 1.142241e-19
3.076000e+02, 1.125089e-19
3.077000e+02, 1.114823e-19
3.078000e+02, 1.113846e-19
3.079000e+02, 1.124056e-19
3.080000e+02, 1.131002e-19
3.081000e+02, 1.132308e-19
3.082000e+02, 1.129579e-19
3.083000e+02, 1.114315e-19
3.084000e+02, 1.083869e-19
3.085000e+02, 1.052856e-19
3.086000e+02, 1.046629e-19
3.087000e+02, 1.057749e-19
3.088000e+02, 1.056349e-19
3.089000e+02, 1.042415e-19
3.090000e+02, 1.027316e-19
3.091000e+02, 1.013941e-19
3.092000e+02, 9.937395e-20
3.093000e+02, 9.688402e-20
3.094000e+02, 9.385993e-20
3.095000e+02, 8.941215e-20
3.096000e+02, 8.535721e-20
3.097000e+02, 8.282920e-20
3.098000e+02, 8.161178e-20
3.099000e+02, 8.106180e-20
3.100000e+02, 8.061070e-20
3.101000e+02, 8.061770e-20
3.102000e+02, 8.151671e-20
3.103000e+02, 8.248587e-20
3.104000e+02, 8.206950e-20
3.105000e+02, 8.013156e-20
3.106000e+02, 7.805104e-20
3.107000e+02, 7.709208e-20
3.108000e+02, 7.645546e-20
3.109000e+02, 7.499695e-20
3.110000e+02, 7.377564e-20
3.111000e+02, 7.309977e-20
3.112000e+02, 7.294665e-20
3.113000e+02, 7.400656e-20
3.114000e+02, 7.509994e-20
3.115000e+02, 7.465891e-20
3.116000e+02, 7.272568e-20
3.117000e+02, 7.011910e-20
3.118000e+02, 6.737170e-20
3.119000e+02, 6.488618e-20
3.120000e+02, 6.294101e-20
3.121000e+02, 6.143347e-20
3.122000e+02, 6.046068e-20
3.123000e+02, 5.963070e-20
3.124000e+02, 5.833579e-20
3.125000e+02, 5.683914e-20
3.126000e+02, 5.557756e-20
3.127000e+02, 5.459662e-20
3.128000e+02, 5.379061e-20
3.129000e+02, 5.347576e-20
3.130000e+02, 5.335096e-20
3.131000e+02, 5.293449e-20
3.132000e+02, 5.263253e-20
3.133000e+02, 5.371639e-20
3.134000e+02, 5.610664e-20
3.135000e+02, 5.797644e-20
3.136000e+02, 5.815326e-20
3.137000e+02, 5.697732e-20
3.138000e+02, 5.497469e-20
3.139000e+02, 5.276589e-20
3.140000e+02, 5.081449e-20
3.141000e+02, 4.868391e-20
3.142000e+02, 4.641405e-20
3.143000e+02, 4.416725e-20
3.144000e+02, 4.180034e-20
3.145000e+02, 3.957385e-20
3.146000e+02, 3.815533e-20
3.147000e+02, 3.778168e-20
3.148000e+02, 3.826769e-20
3.149000e+02, 3.887211e-20
3.150000e+02, 3.877674e-20
3.151000e+02, 3.811993e-20
3.152000e+02, 3.771445e-20
3.153000e+02, 3.843471e-20
3.154000e+02, 4.080987e-20
3.155000e+02, 4.392307e-20
3.156000e+02, 4.531110e-20
3.157000e+02, 4.417311e-20
3.158000e+02, 4.173632e-20
3.159000e+02, 3.907978e-20
3.160000e+02, 3.661029e-20
3.161000e+02, 3.459693e-20
3.162000e+02, 3.364466e-20
3.163000e+02, 3.311767e-20
3.164000e+02, 3.218672e-20
3.165000e+02, 3.096831e-20
3.166000e+02, 2.952588e-20
3.167000e+02, 2.820954e-20
3.168000e+02, 2.756032e-20
3.169000e+02, 2.825529e-20
3.170000e+02, 3.026360e-20
3.171000e+02, 3.188439e-20
3.172000e+02, 3.193998e-20
3.173000e+02, 3.084253e-20
3.174000e+02, 2.989493e-20
3.175000e+02, 3.086875e-20
3.176000e+02, 3.369043e-20
3.177000e+02, 3.503863e-20
3.178000e+02, 3.346848e-20
3.179000e+02, 3.077493e-20
3.180000e+02, 2.870265e-20
3.181000e+02, 2.804578e-20
3.182000e+02, 2.718364e-20
3.183000e+02, 2.518764e-20
3.184000e+02, 2.304585e-20
3.185000e+02, 2.135617e-20
3.186000e+02, 2.043293e-20
3.187000e+02, 2.004142e-20
3.188000e+02, 1.956271e-20
3.189000e+02, 1.881187e-20
3.190000e+02, 1.794759e-20
3.191000e+02, 1.728408e-20
3.192000e+02, 1.745960e-20
3.193000e+02, 1.927046e-20
3.194000e+02, 2.269240e-20
3.195000e+02, 2.541338e-20
3.196000e+02, 2.562945e-20
3.197000e+02, 2.432260e-20
3.198000e+02, 2.303530e-20
3.199000e+02, 2.365195e-20
3.200000e+02, 2.634125e-20
3.201000e+02, 2.735479e-20
3.202000e+02, 2.536943e-20
3.203000e+02, 2.257093e-20
3.204000e+02, 1.999404e-20
3.205000e+02, 1.825949e-20
3.206000e+02, 1.753068e-20
3.207000e+02, 1.665672e-20
3.208000e+02, 1.511269e-20
3.209000e+02, 1.353061e-20
3.210000e+02, 1.224854e-20
3.211000e+02, 1.145262e-20
3.212000e+02, 1.124738e-20
3.213000e+02, 1.155416e-20
3.214000e+02, 1.207255e-20
3.215000e+02, 1.229196e-20
3.216000e+02, 1.201231e-20
3.217000e+02, 1.165732e-20
3.218000e+02, 1.203706e-20
3.219000e+02, 1.440061e-20
3.220000e+02, 1.866957e-20
3.221000e+02, 2.144606e-20
3.222000e+02, 2.100811e-20
3.223000e+02, 1.909212e-20
3.224000e+02, 1.710796e-20
3.225000e+02, 1.624482e-20
3.226000e+02, 1.798336e-20
3.227000e+02, 2.009446e-20
3.228000e+02, 1.958154e-20
3.229000e+02, 1.753468e-20
3.230000e+02, 1.531095e-20
3.231000e+02, 1.324518e-20
3.232000e+02, 1.146913e-20
3.233000e+02, 1.004932e-20
3.234000e+02, 8.917854e-21
3.235000e+02, 7.987629e-21
3.236000e+02, 7.239366e-21
3.237000e+02, 6.595901e-21
3.238000e+02, 6.080741e-21
3.239000e+02, 5.837755e-21
3.240000e+02, 6.024185e-21
3.241000e+02, 6.891072e-21
3.242000e+02, 8.036371e-21
3.243000e+02, 8.617791e-21
3.244000e+02, 8.563870e-21
3.245000e+02, 8.379915e-21
3.246000e+02, 8.466666e-21
3.247000e+02, 9.945911e-21
3.248000e+02, 1.354799e-20
3.249000e+02, 1.612973e-20
3.250000e+02, 1.573683e-20
3.251000e+02, 1.414299e-20
3.252000e+02, 1.239869e-20
3.253000e+02, 1.092638e-20
3.254000e+02, 1.038727e-20
3.255000e+02, 1.115431e-20
3.256000e+02, 1.158928e-20
3.257000e+02, 1.073341e-20
3.258000e+02, 9.475682e-21
3.259000e+02, 8.246098e-21
3.260000e+02, 7.131300e-21
3.261000e+02, 6.190834e-21
3.262000e+02, 5.467514e-21
3.263000e+02, 4.936374e-21
3.264000e+02, 4.591645e-21
3.265000e+02, 4.333063e-21
3.266000e+02, 4.078380e-21
3.267000e+02, 3.828191e-21
3.268000e+02, 3.659793e-21
3.269000e+02, 3.692753e-21
3.270000e+02, 4.256604e-21
3.271000e+02, 5.566842e-21
3.272000e+02, 6.760850e-21
3.273000e+02, 7.052223e-21
3.274000e+02, 6.727565e-21
3.275000e+02, 6.209364e-21
3.276000e+02, 5.892926e-21
3.277000e+02, 6.479211e-21
3.278000e+02, 8.557962e-21
3.279000e+02, 1.090391e-20
3.280000e+02, 1.179040e-20
3.281000e+02, 1.120271e-20
3.282000e+02, 9.953328e-21
3.283000e+02, 8.607752e-21
3.284000e+02, 7.359213e-21
3.285000e+02, 6.270738e-21
3.286000e+02, 5.340702e-21
3.287000e+02, 4.560399e-21
3.288000e+02, 3.919448e-21
3.289000e+02, 3.399317e-21
3.290000e+02, 2.979970e-21
3.291000e+02, 2.634223e-21
3.292000e+02, 2.360591e-21
3.293000e+02, 2.160112e-21
3.294000e+02, 2.044509e-21
3.295000e+02, 2.069949e-21
3.296000e+02, 2.210975e-21
3.297000e+02, 2.320993e-21
3.298000e+02, 2.316757e-21
3.299000e+02, 2.251678e-21
3.300000e+02, 2.251977e-21
3.301000e+02, 2.514051e-21
3.302000e+02, 3.490874e-21
3.303000e+02, 5.031529e-21
3.304000e+02, 5.907108e-21
3.305000e+02, 5.783607e-21
3.306000e+02, 5.286805e-21
3.307000e+02, 4.755935e-21
3.308000e+02, 4.412474e-21
3.309000e+02, 4.590988e-21
3.310000e+02, 5.782495e-21
3.311000e+02, 6.950832e-21
3.312000e+02, 6.945810e-21
3.313000e+02, 6.287139e-21
3.314000e+02, 5.483712e-21
3.315000e+02, 4.706934e-21
3.316000e+02, 4.021989e-21
3.317000e+02, 3.433209e-21
3.318000e+02, 2.929519e-21
3.319000e+02, 2.507203e-21
3.320000e+02, 2.164577e-21
3.321000e+02, 1.896278e-21
3.322000e+02, 1.672970e-21
3.323000e+02, 1.499433e-21
3.324000e+02, 1.358753e-21
3.325000e+02, 1.241630e-21
3.326000e+02, 1.173077e-21
3.327000e+02, 1.176844e-21
3.328000e+02, 1.318521e-21
3.329000e+02, 1.606509e-21
3.330000e+02, 1.850568e-21
3.331000e+02, 1.922905e-21
3.332000e+02, 1.889399e-21
3.333000e+02, 1.838460e-21
3.334000e+02, 1.897789e-21
3.335000e+02, 2.349091e-21
3.336000e+02, 3.546332e-21
3.337000e+02, 4.716472e-21
3.338000e+02, 4.960781e-21
3.339000e+02, 4.607481e-21
3.340000e+02, 4.072727e-21
3.341000e+02, 3.511065e-21
3.342000e+02, 2.997279e-21
3.343000e+02, 2.549999e-21
3.344000e+02, 2.181391e-21
3.345000e+02, 1.911661e-21
3.346000e+02, 1.754497e-21
3.347000e+02, 1.629757e-21
3.348000e+02, 1.465048e-21
3.349000e+02, 1.294216e-21
3.350000e+02, 1.129595e-21
3.351000e+02, 9.846028e-22
3.352000e+02, 8.576462e-22
3.353000e+02, 7.488484e-22
3.354000e+02, 6.793718e-22
3.355000e+02, 6.480238e-22
3.356000e+02, 6.419975e-22
3.357000e+02, 6.451540e-22
3.358000e+02, 6.330604e-22
3.359000e+02, 6.038376e-22
3.360000e+02, 5.881616e-22
3.361000e+02, 6.187222e-22
3.362000e+02, 7.227711e-22
3.363000e+02, 9.846765e-22
3.364000e+02, 1.393097e-21
3.365000e+02, 1.679102e-21
3.366000e+02, 1.706072e-21
3.367000e+02, 1.599389e-21
3.368000e+02, 1.478825e-21
3.369000e+02, 1.434610e-21
3.370000e+02, 1.577380e-21
3.371000e+02, 2.199855e-21
3.372000e+02, 3.034772e-21
3.373000e+02, 3.364856e-21
3.374000e+02, 3.191192e-21
3.375000e+02, 2.844567e-21
3.376000e+02, 2.472926e-21
3.377000e+02, 2.118221e-21
3.378000e+02, 1.804655e-21
3.379000e+02, 1.537033e-21
3.380000e+02, 1.305062e-21
3.381000e+02, 1.108239e-21
3.382000e+02, 9.426808e-22
3.383000e+02, 8.009934e-22
3.384000e+02, 6.817838e-22
3.385000e+02, 5.904539e-22
3.386000e+02, 5.157234e-22
3.387000e+02, 4.646932e-22
3.388000e+02, 4.268483e-22
3.389000e+02, 3.974323e-22
3.390000e+02, 3.788235e-22
3.391000e+02, 3.678956e-22
3.392000e+02, 3.805543e-22
3.393000e+02, 4.276807e-22
3.394000e+02, 4.841715e-22
3.395000e+02, 5.056692e-22
3.396000e+02, 4.972208e-22
3.397000e+02, 4.914300e-22
3.398000e+02, 5.126532e-22
3.399000e+02, 6.322486e-22
3.400000e+02, 9.800173e-22
3.401000e+02, 1.421286e-21
3.402000e+02, 1.625239e-21
3.403000e+02, 1.571313e-21
3.404000e+02, 1.416514e-21
3.405000e+02, 1.236199e-21
3.406000e+02, 1.062482e-21
3.407000e+02, 9.070193e-22
3.408000e+02, 7.720754e-22
3.409000e+02, 6.581884e-22
3.410000e+02, 5.631513e-22
3.411000e+02, 4.811752e-22
3.412000e+02, 4.137163e-22
3.413000e+02, 3.591952e-22
3.414000e+02, 3.136960e-22
3.415000e+02, 2.782348e-22
3.416000e+02, 2.488865e-22
3.417000e+02, 2.283030e-22
3.418000e+02, 2.162605e-22
3.419000e+02, 2.061746e-22
3.420000e+02, 1.999097e-22
3.421000e+02, 1.942384e-22
3.422000e+02, 1.813104e-22
3.423000e+02, 1.664335e-22
3.424000e+02, 1.518864e-22
3.425000e+02, 1.428546e-22
3.426000e+02, 1.381809e-22
3.427000e+02, 1.372217e-22
3.428000e+02, 1.487274e-22
3.429000e+02, 1.715473e-22
3.430000e+02, 2.074610e-22
3.431000e+02, 2.811094e-22
3.432000e+02, 3.678868e-22
3.433000e+02, 4.052907e-22
3.434000e+02, 3.985089e-22
3.435000e+02, 3.833759e-22
3.436000e+02, 3.814156e-22
3.437000e+02, 4.244139e-22
3.438000e+02, 6.068709e-22
3.439000e+02, 9.636212e-22
3.440000e+02, 1.240735e-21
3.441000e+02, 1.267535e-21
3.442000e+02, 1.167927e-21
3.443000e+02, 1.031655e-21
3.444000e+02, 8.914269e-22
3.445000e+02, 7.609780e-22
3.446000e+02, 6.461521e-22
3.447000e+02, 5.490370e-22
3.448000e+02, 4.633117e-22
3.449000e+02, 3.935678e-22
3.450000e+02, 3.394590e-22
3.451000e+02, 2.914247e-22
3.452000e+02, 2.519507e-22
3.453000e+02, 2.281975e-22
3.454000e+02, 2.091233e-22
3.455000e+02, 1.897244e-22
3.456000e+02, 1.756723e-22
3.457000e+02, 1.636094e-22
3.458000e+02, 1.509365e-22
3.459000e+02, 1.392142e-22
3.460000e+02, 1.266641e-22
3.461000e+02, 1.123802e-22
3.462000e+02, 1.001735e-22
3.463000e+02, 9.390764e-23
3.464000e+02, 9.077981e-23
3.465000e+02, 8.759150e-23
3.466000e+02, 8.654340e-23
3.467000e+02, 8.762916e-23
3.468000e+02, 9.144175e-23
3.469000e+02, 1.046489e-22
3.470000e+02, 1.436937e-22
3.471000e+02, 2.413846e-22
3.472000e+02, 3.526576e-22
3.473000e+02, 3.924188e-22
3.474000e+02, 3.722503e-22
3.475000e+02, 3.342175e-22
3.476000e+02, 2.894845e-22
3.477000e+02, 2.460071e-22
3.478000e+02, 2.089945e-22
3.479000e+02, 1.769802e-22
3.480000e+02, 1.501544e-22
3.481000e+02, 1.274336e-22
3.482000e+02, 1.072250e-22
3.483000e+02, 9.059005e-23
3.484000e+02, 8.014704e-23
3.485000e+02, 7.323242e-23
3.486000e+02, 6.582399e-23
3.487000e+02, 6.228541e-23
3.488000e+02, 5.726838e-23
3.489000e+02, 4.918020e-23
3.490000e+02, 4.415463e-23
3.491000e+02, 3.918466e-23
3.492000e+02, 3.407932e-23
3.493000e+02, 3.473011e-23
3.494000e+02, 4.047749e-23
3.495000e+02, 4.467564e-23
3.496000e+02, 4.604166e-23
3.497000e+02, 4.303959e-23
3.498000e+02, 3.948314e-23
3.499000e+02, 3.855312e-23
3.500000e+02, 3.949270e-23
3.501000e+02, 4.103052e-23
3.502000e+02, 4.229818e-23
3.503000e+02, 4.331512e-23
3.504000e+02, 4.594218e-23
3.505000e+02, 5.212577e-23
3.506000e+02, 5.607675e-23
3.507000e+02, 5.894098e-23
3.508000e+02, 6.186043e-23
3.509000e+02, 6.428884e-23
3.510000e+02, 7.266747e-23
3.511000e+02, 9.355508e-23
3.512000e+02, 1.474582e-22
3.513000e+02, 2.501562e-22
3.514000e+02, 3.431642e-22
3.515000e+02, 3.664994e-22
3.516000e+02, 3.436304e-22
3.517000e+02, 3.055866e-22
3.518000e+02, 2.662328e-22
3.519000e+02, 2.288996e-22
3.520000e+02, 1.940842e-22
3.521000e+02, 1.650888e-22
3.522000e+02, 1.408756e-22
3.523000e+02, 1.201934e-22
3.524000e+02, 1.043160e-22
3.525000e+02, 9.453654e-23
3.526000e+02, 8.538509e-23
3.527000e+02, 7.565350e-23
3.528000e+02, 6.629453e-23
3.529000e+02, 5.727808e-23
3.530000e+02, 5.042393e-23
3.531000e+02, 4.478960e-23
3.532000e+02, 3.955783e-23
3.533000e+02, 3.375090e-23
3.534000e+02, 2.963173e-23
3.535000e+02, 2.771940e-23
3.536000e+02, 2.417264e-23
3.537000e+02, 2.043387e-23
3.538000e+02, 1.841373e-23
3.539000e+02, 1.572299e-23
3.540000e+02, 1.523110e-23
3.541000e+02, 1.659640e-23
3.542000e+02, 1.640126e-23
3.543000e+02, 1.676044e-23
3.544000e+02, 1.774055e-23
3.545000e+02, 1.914194e-23
3.546000e+02, 2.114457e-23
3.547000e+02, 2.455436e-23
3.548000e+02, 2.996784e-23
3.549000e+02, 3.639092e-23
3.550000e+02, 4.103972e-23
3.551000e+02, 4.224205e-23
3.552000e+02, 4.060957e-23
3.553000e+02, 3.733973e-23
3.554000e+02, 3.349138e-23
3.555000e+02, 2.997425e-23
3.556000e+02, 2.707602e-23
3.557000e+02, 2.430372e-23
3.558000e+02, 2.194781e-23
3.559000e+02, 2.018771e-23
3.560000e+02, 1.852576e-23
3.561000e+02, 1.693629e-23
3.562000e+02, 1.547222e-23
3.563000e+02, 1.423574e-23
3.564000e+02, 1.338988e-23
3.565000e+02, 1.321077e-23
3.566000e+02, 1.399604e-23
3.567000e+02, 1.553602e-23
3.568000e+02, 1.645931e-23
3.569000e+02, 1.616261e-23
3.570000e+02, 1.542524e-23
3.571000e+02, 1.459888e-23
3.572000e+02, 1.351211e-23
3.573000e+02, 1.258729e-23
3.574000e+02, 1.216684e-23
3.575000e+02, 1.197074e-23
3.576000e+02, 1.154831e-23
3.577000e+02, 1.077225e-23
3.578000e+02, 1.009072e-23
3.579000e+02, 9.435667e-24
3.580000e+02, 8.659286e-24
3.581000e+02, 7.992635e-24
3.582000e+02, 7.568259e-24
3.583000e+02, 7.130814e-24
3.584000e+02, 6.870856e-24
3.585000e+02, 6.864389e-24
3.586000e+02, 6.778131e-24
3.587000e+02, 7.418608e-24
3.588000e+02, 8.733453e-24
3.589000e+02, 1.007743e-23
3.590000e+02, 1.186677e-23
3.591000e+02, 1.480173e-23
3.592000e+02, 1.999453e-23
3.593000e+02, 2.888658e-23
3.594000e+02, 3.931694e-23
3.595000e+02, 4.576157e-23
3.596000e+02, 4.691029e-23
3.597000e+02, 4.487017e-23
3.598000e+02, 4.090338e-23
3.599000e+02, 3.648353e-23
3.600000e+02, 3.248821e-23
3.601000e+02, 2.908149e-23
3.602000e+02, 2.649669e-23
3.603000e+02, 2.402654e-23
3.604000e+02, 2.141400e-23
3.605000e+02, 1.886640e-23
3.606000e+02, 1.642879e-23
3.607000e+02, 1.425055e-23
3.608000e+02, 1.263575e-23
3.609000e+02, 1.158032e-23
3.610000e+02, 1.070423e-23
3.611000e+02, 9.939303e-24
3.612000e+02, 9.047715e-24
3.613000e+02, 8.037177e-24
3.614000e+02, 7.220471e-24
3.615000e+02, 6.396413e-24
3.616000e+02, 5.707719e-24
3.617000e+02, 5.226410e-24
3.618000e+02, 4.648286e-24
3.619000e+02, 4.262854e-24
3.620000e+02, 4.190294e-24
3.621000e+02, 4.189276e-24
3.622000e+02, 4.029965e-24
3.623000e+02, 3.750483e-24
3.624000e+02, 3.767635e-24
3.625000e+02, 3.838241e-24
3.626000e+02, 3.587255e-24
3.627000e+02, 3.344366e-24
3.628000e+02, 3.305341e-24
3.629000e+02, 3.120810e-24
3.630000e+02, 2.837482e-24
3.631000e+02, 2.861650e-24
3.632000e+02, 2.972450e-24
3.633000e+02, 3.073796e-24
3.634000e+02, 3.363399e-24
3.635000e+02, 3.787206e-24
3.636000e+02, 4.212264e-24
3.637000e+02, 4.453980e-24
3.638000e+02, 4.423631e-24
3.639000e+02, 4.105984e-24
3.640000e+02, 3.664137e-24
3.641000e+02, 3.442634e-24
3.642000e+02, 3.174632e-24
3.643000e+02, 2.820475e-24
3.644000e+02, 2.779637e-24
3.645000e+02, 3.283317e-24
3.646000e+02, 4.121015e-24
3.647000e+02, 4.956275e-24
3.648000e+02, 5.274598e-24
3.649000e+02, 5.094542e-24
3.650000e+02, 4.874449e-24
3.651000e+02, 4.400470e-24
3.652000e+02, 3.678034e-24
3.653000e+02, 3.261455e-24
3.654000e+02, 3.395635e-24
3.655000e+02, 3.580865e-24
3.656000e+02, 3.526765e-24
3.657000e+02, 3.378286e-24
3.658000e+02, 3.217656e-24
3.659000e+02, 2.978280e-24
3.660000e+02, 2.606019e-24
3.661000e+02, 2.247132e-24
3.662000e+02, 1.814350e-24
3.663000e+02, 1.417696e-24
3.664000e+02, 1.434172e-24
3.665000e+02, 1.514556e-24
3.666000e+02, 1.433382e-24
3.667000e+02, 1.405548e-24
3.668000e+02, 1.398460e-24
3.669000e+02, 1.269541e-24
3.670000e+02, 1.220957e-24
3.671000e+02, 1.196497e-24
3.672000e+02, 1.134599e-24
3.673000e+02, 1.411047e-24
3.674000e+02, 1.715064e-24
3.675000e+02, 1.708777e-24
3.676000e+02, 1.580403e-24
3.677000e+02, 1.469446e-24
3.678000e+02, 1.531955e-24
3.679000e+02, 1.730661e-24
3.680000e+02, 1.942146e-24
3.681000e+02, 2.302783e-24
3.682000e+02, 2.959681e-24
3.683000e+02, 3.713904e-24
3.684000e+02, 4.263789e-24
3.685000e+02, 4.626463e-24
3.686000e+02, 4.808505e-24
3.687000e+02, 4.839502e-24
3.688000e+02, 4.874667e-24
3.689000e+02, 4.733401e-24
3.690000e+02, 4.438328e-24
3.691000e+02, 4.131845e-24
3.692000e+02, 3.696025e-24
3.693000e+02, 3.218651e-24
3.694000e+02, 2.689138e-24
3.695000e+02, 2.256885e-24
3.696000e+02, 2.086346e-24
3.697000e+02, 2.087752e-24
3.698000e+02, 2.149079e-24
3.699000e+02, 2.074052e-24
3.700000e+02, 1.951761e-24
3.701000e+02, 1.886145e-24
3.702000e+02, 1.882744e-24
3.703000e+02, 1.776299e-24
3.704000e+02, 1.531843e-24
3.705000e+02, 1.249582e-24
3.706000e+02, 1.014841e-24
3.707000e+02, 8.800899e-25
3.708000e+02, 7.908005e-25
3.709000e+02, 9.125683e-25
3.710000e+02, 1.044301e-24
3.711000e+02, 8.757352e-25
3.712000e+02, 6.896033e-25
3.713000e+02, 5.951111e-25
3.714000e+02, 5.727837e-25
3.715000e+02, 4.662464e-25
3.716000e+02, 2.797170e-25
3.717000e+02, 2.193754e-25
3.718000e+02, 2.409954e-25
3.719000e+02, 1.538039e-25
3.720000e+02, 1.074020e-25
3.721000e+02, 2.745240e-25
3.722000e+02, 1.874929e-25
3.723000e+02, 6.806178e-26
3.724000e+02, 1.835089e-25
3.725000e+02, 4.337730e-25
3.726000e+02, 5.647758e-25
3.727000e+02, 4.823737e-25
3.728000e+02, 4.568381e-25
3.729000e+02, 4.348785e-25
3.730000e+02, 3.991433e-25
3.731000e+02, 3.661523e-25
3.732000e+02, 4.091000e-25
3.733000e+02, 4.443078e-25
3.734000e+02, 4.908777e-25
3.735000e+02, 6.003527e-25
3.736000e+02, 7.220702e-25
3.737000e+02, 8.042065e-25
3.738000e+02, 9.042171e-25
3.739000e+02, 1.077040e-24
3.740000e+02, 1.300332e-24
3.741000e+02, 1.575982e-24
3.742000e+02, 1.612323e-24
3.743000e+02, 1.473765e-24
3.744000e+02, 1.409067e-24
3.745000e+02, 1.244967e-24
3.746000e+02, 1.156401e-24
3.747000e+02, 1.187997e-24
3.748000e+02, 1.107595e-24
3.749000e+02, 9.437617e-25
3.750000e+02, 7.867543e-25
3.751000e+02, 6.902107e-25
3.752000e+02, 5.077456e-25
3.753000e+02, 4.112981e-25
3.754000e+02, 4.318750e-25
3.755000e+02, 5.223539e-25
3.756000e+02, 6.440149e-25
3.757000e+02, 6.786509e-25
3.758000e+02, 6.327498e-25
3.759000e+02, 5.998240e-25
3.760000e+02, 5.753913e-25
3.761000e+02, 4.485978e-25
3.762000e+02, 3.986091e-25
3.763000e+02, 4.451525e-25
3.764000e+02, 3.929117e-25
3.765000e+02, 3.880887e-25
3.766000e+02, 5.428274e-25
3.767000e+02, 6.894013e-25
3.768000e+02, 5.980557e-25
3.769000e+02, 5.977310e-25
3.770000e+02, 8.390249e-25
3.771000e+02, 9.446614e-25
3.772000e+02, 9.332763e-25
3.773000e+02, 9.435356e-25
3.774000e+02, 9.794885e-25
3.775000e+02, 9.464087e-25
3.776000e+02, 9.431431e-25
3.777000e+02, 6.623057e-25
3.778000e+02, 5.129426e-25
3.779000e+02, 7.406161e-25
3.780000e+02, 1.120764e-24
3.781000e+02, 1.384000e-24
3.782000e+02, 1.264176e-24
3.783000e+02, 1.187712e-24
3.784000e+02, 1.188966e-24
3.785000e+02, 1.101076e-24
3.786000e+02, 1.021510e-24
3.787000e+02, 9.299868e-25
3.788000e+02, 6.812443e-25
3.789000e+02, 5.744933e-25
3.790000e+02, 6.801874e-25
3.791000e+02, 7.954421e-25
3.792000e+02, 7.438735e-25
3.793000e+02, 7.789058e-25
3.794000e+02, 8.139569e-25
3.795000e+02, 9.099925e-25
3.796000e+02, 1.145632e-24
3.797000e+02, 1.220722e-24
3.798000e+02, 1.204291e-24
3.799000e+02, 1.147055e-24
3.800000e+02, 1.136144e-24
3.801000e+02, 1.060698e-24
3.802000e+02, 1.139419e-24
3.803000e+02, 1.326871e-24
3.804000e+02, 1.351946e-24
3.805000e+02, 1.428453e-24
3.806000e+02, 1.488843e-24
3.807000e+02, 1.418180e-24
3.808000e+02, 1.359477e-24
