#27  NH3        HV                                          NH2        H
         335          38
   27   100   101   577   580   581   658   659   660   809   982   990  1533  1542  1547  1551  1553  1555  1555  1558  1561  1600  1610  1618  1648  1654  1676  1684  1719  1720  1722  1723  1724  1732  1742  1762  1784  1847
-1781   0.2632E+06   0.1178E+22   0.0000E+00   0.9755E+18   0.2631E+17   0.3665E+13   0.1177E+22   0.7207E+15   0.1430E+12   0.8808E+17   0.7633E+03   0.4088E+13   0.9288E+10   0.3300E+08   0.4080E+10   0.4084E+10   0.1526E+08   0.4150E+10   0.4550E+08   0.1565E+03   0.1565E+03   0.3186E+08   0.3249E+07   0.7037E+07   0.2811E+01   0.2017E+00   0.8451E+08   0.9847E+04   0.7381E+06   0.1321E+06   0.2835E+17   0.1727E+14   0.1926E+13   0.1572E+08   0.2134E+07   0.4645E+02   0.2717E+01   0.6144E+07   0.4246E+10   0.3101E+10
-1747   0.2511E+06   0.8881E+21   0.0000E+00   0.6711E+18   0.1811E+17   0.2379E+13   0.8873E+21   0.5263E+15   0.9110E+11   0.6587E+17   0.4613E+03   0.2740E+13   0.5071E+10   0.1892E+08   0.2446E+10   0.2625E+10   0.9477E+07   0.2769E+10   0.2978E+08   0.1007E+03   0.1007E+03   0.2146E+08   0.2148E+07   0.4264E+07   0.1611E+01   0.1088E+00   0.5490E+08   0.5986E+04   0.4485E+06   0.7778E+05   0.2142E+17   0.1129E+14   0.1392E+13   0.1084E+08   0.1493E+07   0.2629E+02   0.1468E+01   0.3869E+07   0.2628E+10   0.2116E+10
-1713   0.2381E+06   0.6693E+21   0.0000E+00   0.4622E+18   0.1247E+17   0.1557E+13   0.6688E+21   0.3825E+15   0.5892E+11   0.4923E+17   0.2826E+03   0.1872E+13   0.2838E+10   0.1109E+08   0.1492E+10   0.1703E+10   0.5927E+07   0.1859E+10   0.1947E+08   0.6446E+02   0.6446E+02   0.1447E+08   0.1414E+07   0.2629E+07   0.9425E+00   0.6030E-01   0.3578E+08   0.3684E+04   0.2759E+06   0.4649E+05   0.1616E+17   0.7474E+13   0.1006E+13   0.7494E+07   0.1046E+07   0.1521E+02   0.8170E+00   0.2495E+07   0.1661E+10   0.1469E+10
-1680   0.2251E+06   0.5082E+21   0.0000E+00   0.3220E+18   0.8692E+16   0.1036E+13   0.5078E+21   0.2793E+15   0.3904E+11   0.3708E+17   0.1773E+03   0.1311E+13   0.1644E+10   0.6717E+07   0.9358E+09   0.1127E+10   0.3778E+07   0.1268E+10   0.1287E+08   0.4156E+02   0.4156E+02   0.9871E+07   0.9389E+06   0.1664E+07   0.5686E+00   0.3467E-01   0.2365E+08   0.2319E+04   0.1736E+06   0.2850E+05   0.1226E+17   0.5057E+13   0.7340E+12   0.5245E+07   0.7407E+06   0.9081E+01   0.4729E+00   0.1657E+07   0.1079E+10   0.1044E+10
-1647   0.2145E+06   0.3803E+21   0.0000E+00   0.2189E+18   0.5910E+16   0.6640E+12   0.3800E+21   0.2022E+15   0.2452E+11   0.2749E+17   0.1055E+03   0.8663E+12   0.8808E+09   0.3779E+07   0.5518E+09   0.7131E+09   0.2312E+07   0.8359E+09   0.8313E+07   0.2641E+02   0.2641E+02   0.6576E+07   0.6142E+06   0.9921E+06   0.3199E+00   0.1833E-01   0.1517E+08   0.1388E+04   0.1039E+06   0.1651E+05   0.9183E+16   0.3259E+13   0.5249E+12   0.3571E+07   0.5117E+06   0.5048E+01   0.2502E+00   0.1027E+07   0.6576E+09   0.7030E+09
-1614   0.2039E+06   0.2832E+21   0.0000E+00   0.1479E+18   0.3995E+16   0.4234E+12   0.2831E+21   0.1454E+15   0.1537E+11   0.2029E+17   0.6255E+02   0.5724E+12   0.4711E+09   0.2123E+07   0.3246E+09   0.4496E+09   0.1408E+07   0.5487E+09   0.5333E+07   0.1663E+02   0.1663E+02   0.4354E+07   0.3985E+06   0.5899E+06   0.1795E+00   0.9688E-02   0.9667E+07   0.8276E+03   0.6187E+05   0.9535E+04   0.6839E+16   0.2095E+13   0.3733E+12   0.2418E+07   0.3516E+06   0.2800E+01   0.1324E+00   0.6370E+06   0.4002E+09   0.4731E+09
-1581   0.1920E+06   0.2115E+21   0.0000E+00   0.1008E+18   0.2723E+16   0.2749E+12   0.2114E+21   0.1039E+15   0.9954E+10   0.1502E+17   0.3824E+02   0.3923E+12   0.2648E+09   0.1251E+07   0.1980E+09   0.2904E+09   0.8753E+06   0.3653E+09   0.3438E+07   0.1043E+02   0.1043E+02   0.2898E+07   0.2574E+06   0.3633E+06   0.1052E+00   0.5409E-02   0.6226E+07   0.5067E+03   0.3786E+05   0.5680E+04   0.5100E+16   0.1387E+13   0.2670E+12   0.1656E+07   0.2439E+06   0.1624E+01   0.7432E-01   0.4132E+06   0.2536E+09   0.3292E+09
-1549   0.1769E+06   0.1616E+21   0.0000E+00   0.7174E+17   0.1939E+16   0.1923E+12   0.1616E+21   0.7468E+14   0.7219E+10   0.1141E+17   0.2608E+02   0.3043E+12   0.1759E+09   0.8636E+06   0.1373E+09   0.2049E+09   0.5890E+06   0.2589E+09   0.2297E+07   0.6624E+01   0.6624E+01   0.2007E+07   0.1687E+06   0.2536E+06   0.7137E-01   0.3615E-02   0.4231E+07   0.3433E+03   0.2564E+05   0.3794E+04   0.3885E+16   0.1016E+13   0.1976E+12   0.1195E+07   0.1772E+06   0.1096E+01   0.5063E-01   0.3110E+06   0.1845E+09   0.2571E+09
-1517   0.1630E+06   0.1229E+21   0.0000E+00   0.5076E+17   0.1372E+16   0.1331E+12   0.1228E+21   0.5312E+14   0.5203E+10   0.8616E+16   0.1767E+02   0.2335E+12   0.1155E+09   0.5921E+06   0.9409E+08   0.1437E+09   0.3942E+06   0.1816E+09   0.1524E+07   0.4166E+01   0.4166E+01   0.1375E+07   0.1090E+06   0.1751E+06   0.4789E-01   0.2399E-02   0.2845E+07   0.2301E+03   0.1718E+05   0.2506E+04   0.2942E+16   0.7395E+12   0.1454E+12   0.8572E+06   0.1279E+06   0.7309E+00   0.3410E-01   0.2315E+06   0.1328E+09   0.1986E+09
-1485   0.1502E+06   0.9338E+20   0.0000E+00   0.3593E+17   0.9712E+15   0.9209E+11   0.9334E+20   0.3777E+14   0.3751E+10   0.6508E+16   0.1198E+02   0.1791E+12   0.7582E+08   0.4061E+06   0.6449E+08   0.1007E+09   0.2634E+06   0.1273E+09   0.1009E+07   0.2615E+01   0.2615E+01   0.9422E+06   0.7035E+05   0.1208E+06   0.3212E-01   0.1593E-02   0.1912E+07   0.1541E+03   0.1150E+05   0.1655E+04   0.2228E+16   0.5384E+12   0.1069E+12   0.6146E+06   0.9232E+05   0.4877E+00   0.2296E-01   0.1723E+06   0.9556E+08   0.1533E+09
